6;air_base;2850.00;9.70;1533.00;3.15;0
6;anti_air_building;2850.00;9.70;1539.00;1.16;0
6;anti_air_building;2860.00;10.18;1534.00;5.28;0
6;anti_air_building;2861.00;10.20;1534.00;6.23;0
6;arms_factory;2849.00;9.70;1538.00;2.04;0
6;arms_factory;2850.00;9.70;1533.00;5.65;0
6;arms_factory;2850.00;9.70;1538.00;2.64;0
6;arms_factory;2854.00;9.73;1537.00;2.54;0
6;arms_factory;2858.00;9.73;1540.00;4.10;0
6;arms_factory;2868.00;9.80;1540.00;4.70;0
6;bunker;2849.00;9.68;1537.00;5.72;0
6;bunker;2855.00;9.80;1537.00;0.65;0
6;bunker;2863.71;9.90;1540.26;4.77;0
6;bunker;2864.21;10.30;1534.80;1.60;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.50;0
6;coastal_bunker;2871.00;9.63;1543.00;-4.12;0
6;dockyard;2855.00;9.50;1544.00;-2.68;0
6;fuel_silo;2859.00;10.13;1534.00;3.22;0
6;industrial_complex;2854.00;9.68;1538.00;5.21;0
6;industrial_complex;2855.00;9.68;1539.00;6.16;0
6;industrial_complex;2857.00;9.70;1539.00;0.48;0
6;industrial_complex;2863.00;10.13;1534.00;1.59;0
6;industrial_complex;2864.00;10.05;1534.00;1.09;0
6;industrial_complex;2868.00;9.88;1539.00;3.15;0
6;naval_base;2852.00;9.53;1542.00;-2.68;8621
6;naval_base;2870.00;9.53;1544.00;-4.12;8621
6;nuclear_reactor;2861.00;10.30;1537.00;3.83;0
6;radar_station;2859.00;9.93;1539.00;1.32;0
6;rocket_site;2852.00;9.68;1538.00;3.73;0
6;synthetic_refinery;2864.00;10.30;1537.00;0.55;0
7;air_base;2879.76;9.70;1567.24;0.71;0
7;bunker;2876.00;9.70;1559.00;4.84;0
7;bunker;2879.00;9.70;1564.00;2.78;0
7;bunker;2882.00;9.70;1575.00;1.23;0
7;bunker;2885.00;9.60;1562.00;5.44;0
7;bunker;2888.00;9.60;1568.00;3.22;0
7;coastal_bunker;2871.00;9.50;1558.00;-1.25;0
7;coastal_bunker;2878.00;9.53;1567.00;-2.36;0
7;dockyard;2884.00;9.60;1577.00;-2.94;0
7;fuel_silo;2884.00;9.68;1574.00;5.87;0
7;naval_base;2874.00;9.50;1561.00;-2.36;2775
7;naval_base;2877.00;9.50;1566.00;-2.36;2775
7;naval_base;2885.00;9.53;1578.00;-2.94;2752
7;nuclear_reactor;2879.00;9.70;1566.00;1.39;0
7;radar_station;2881.00;9.70;1570.00;3.98;0
7;rocket_site;2878.00;9.60;1558.00;0.18;0
7;synthetic_refinery;2877.00;9.70;1562.00;5.96;0
8;air_base;2903.00;10.80;1509.00;0.71;0
8;anti_air_building;2899.00;11.10;1511.00;2.78;0
8;anti_air_building;2902.00;10.93;1511.00;5.44;0
8;anti_air_building;2903.00;10.82;1510.00;0.11;0
8;arms_factory;2896.16;11.40;1507.95;3.21;0
8;arms_factory;2897.00;11.50;1513.00;5.37;0
8;arms_factory;2897.00;11.60;1514.00;6.23;0
8;arms_factory;2898.00;11.63;1515.00;5.28;0
8;arms_factory;2901.00;11.07;1514.00;1.16;0
8;arms_factory;2901.00;11.15;1515.00;0.55;0
8;bunker;2899.00;10.90;1510.00;3.73;0
8;fuel_silo;2903.00;10.75;1511.00;2.61;0
8;industrial_complex;2900.00;10.80;1507.00;3.83;0
8;industrial_complex;2900.00;10.85;1509.00;4.33;0
8;industrial_complex;2900.00;11.38;1516.00;3.22;0
8;industrial_complex;2900.00;11.40;1517.00;5.88;0
8;industrial_complex;2900.00;11.48;1518.00;3.73;0
8;industrial_complex;2902.00;10.80;1508.00;1.67;0
8;nuclear_reactor;2898.00;11.43;1513.00;2.78;0
8;radar_station;2901.00;11.03;1512.00;4.84;0
8;rocket_site;2897.78;12.10;1517.91;1.23;0
8;synthetic_refinery;2897.00;11.38;1512.00;2.17;0
9;air_base;3057.00;10.88;1523.00;4.09;0
9;anti_air_building;3023.00;12.68;1514.00;0.04;0
9;anti_air_building;3023.00;12.68;1514.00;3.66;0
9;anti_air_building;3041.00;10.65;1526.00;2.70;0
9;arms_factory;3019.00;12.50;1515.00;1.52;0
9;arms_factory;3019.00;12.50;1515.00;5.13;0
9;arms_factory;3019.00;12.53;1514.00;4.54;0
9;arms_factory;3038.00;11.32;1522.00;2.47;0
9;arms_factory;3044.00;10.15;1524.00;5.74;0
9;arms_factory;3045.00;10.23;1523.00;3.58;0
9;bunker;3020.00;12.63;1516.00;5.81;0
9;bunker;3021.00;12.40;1519.00;2.54;0
9;bunker;3030.00;10.50;1524.00;0.99;0
9;bunker;3030.00;12.10;1512.00;3.14;0
9;bunker;3034.00;11.30;1528.00;4.70;0
9;bunker;3036.00;12.50;1511.00;2.04;0
9;bunker;3042.00;12.13;1517.00;3.74;0
9;bunker;3042.00;12.70;1509.00;0.47;0
9;bunker;3045.00;10.15;1524.00;2.54;0
9;bunker;3050.00;12.35;1518.00;1.59;0
9;bunker;3050.00;12.70;1513.00;4.25;0
9;bunker;3054.00;10.78;1526.00;0.48;0
9;bunker;3058.00;12.38;1519.00;5.21;0
9;fuel_silo;3034.00;10.90;1526.00;0.64;0
9;industrial_complex;3046.00;10.60;1522.00;5.14;0
9;industrial_complex;3049.00;12.53;1516.00;2.03;0
9;industrial_complex;3049.00;12.53;1516.00;4.19;0
9;industrial_complex;3055.00;10.50;1525.00;5.05;0
9;industrial_complex;3057.00;10.88;1523.00;6.25;0
9;industrial_complex;3057.00;12.70;1516.00;1.52;0
9;nuclear_reactor;3021.00;12.10;1521.00;2.71;0
9;radar_station;3039.00;12.10;1517.00;0.87;0
9;rocket_site;3024.00;11.40;1522.00;2.61;0
9;synthetic_refinery;3041.00;10.65;1526.00;5.72;0
10;bunker;3128.00;9.88;1561.00;2.84;0
11;air_base;3202.00;9.80;1629.00;3.52;0
11;anti_air_building;3192.00;10.38;1626.00;0.48;0
11;anti_air_building;3193.00;10.30;1636.00;4.10;0
11;anti_air_building;3211.00;10.20;1634.00;2.04;0
11;arms_factory;3182.00;9.80;1630.00;3.00;0
11;arms_factory;3184.00;9.70;1625.00;0.44;0
11;arms_factory;3189.00;9.82;1624.00;5.16;0
11;arms_factory;3192.00;10.35;1624.00;6.12;0
11;arms_factory;3200.00;10.10;1626.00;4.56;0
11;arms_factory;3201.00;10.30;1625.00;3.96;0
11;bunker;3180.37;9.70;1622.63;2.34;0
11;bunker;3183.41;10.10;1631.68;0.79;0
11;bunker;3188.72;9.80;1612.74;1.73;0
11;bunker;3188.92;10.30;1638.56;0.18;0
11;bunker;3192.00;10.30;1648.00;0.34;0
11;bunker;3193.16;10.40;1623.46;2.68;0
11;bunker;3203.00;10.40;1644.00;0.69;0
11;bunker;3203.96;10.00;1629.37;2.78;0
11;bunker;3210.53;10.30;1637.77;4.91;0
11;bunker;3216.00;10.50;1631.00;4.70;0
11;fuel_silo;3191.00;10.30;1637.00;4.72;0
11;industrial_complex;3185.00;9.88;1611.00;1.55;0
11;industrial_complex;3189.00;9.80;1611.00;3.61;0
11;industrial_complex;3193.00;10.40;1623.00;4.57;0
11;industrial_complex;3195.00;10.32;1637.00;5.67;0
11;industrial_complex;3199.00;10.40;1641.00;0.95;0
11;industrial_complex;3205.00;10.28;1640.00;1.45;0
11;nuclear_reactor;3191.00;10.30;1646.00;2.55;0
11;radar_station;3212.00;10.43;1633.00;0.35;0
11;rocket_site;3191.00;10.20;1624.00;4.71;0
11;synthetic_refinery;3194.00;10.30;1637.00;0.25;0
12;air_base;3198.00;10.30;1686.00;0.04;0
12;anti_air_building;3194.00;10.35;1680.00;2.78;0
12;anti_air_building;3196.00;10.28;1659.00;0.11;0
12;anti_air_building;3213.00;10.63;1664.00;2.27;0
12;arms_factory;3194.00;10.25;1686.00;6.16;0
12;arms_factory;3198.00;10.30;1680.00;4.61;0
12;arms_factory;3200.00;10.45;1668.00;5.82;0
12;arms_factory;3208.00;10.55;1673.00;0.49;0
12;arms_factory;3212.00;10.30;1680.00;1.09;0
12;arms_factory;3219.00;10.45;1669.00;5.22;0
12;bunker;3191.00;10.07;1679.00;2.71;0
12;bunker;3194.00;10.32;1671.00;4.68;0
12;bunker;3199.00;10.38;1687.00;5.89;0
12;bunker;3205.00;10.07;1660.00;5.28;0
12;bunker;3208.00;10.25;1685.00;1.16;0
12;bunker;3211.00;10.60;1669.00;2.62;0
12;bunker;3212.00;10.03;1660.00;2.11;0
12;bunker;3215.00;10.43;1678.00;4.78;0
12;bunker;3226.00;10.25;1671.00;0.55;0
12;coastal_bunker;3186.00;9.50;1679.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1674.00;-1.89;0
12;dockyard;3185.00;9.50;1684.00;-1.57;0
12;fuel_silo;3226.00;10.40;1662.00;2.17;0
12;industrial_complex;3201.00;10.32;1689.00;1.60;0
12;industrial_complex;3202.00;10.38;1675.00;5.22;0
12;industrial_complex;3207.00;10.60;1672.00;3.66;0
12;industrial_complex;3209.00;10.25;1685.00;5.72;0
12;industrial_complex;3215.00;10.57;1667.00;3.66;0
12;industrial_complex;3219.00;10.30;1677.00;2.10;0
12;naval_base;3186.00;9.50;1682.00;-1.57;1885
12;naval_base;3187.00;9.50;1675.00;-1.89;1885
12;nuclear_reactor;3208.00;10.35;1678.00;2.78;0
12;radar_station;3210.00;10.55;1674.00;5.81;0
12;rocket_site;3197.00;10.25;1677.00;0.12;0
12;synthetic_refinery;3213.00;10.32;1680.00;4.34;0
13;air_base;3205.00;9.60;1724.00;2.70;0
13;anti_air_building;3210.00;10.23;1716.00;5.87;0
13;anti_air_building;3225.00;9.80;1713.00;2.26;0
13;anti_air_building;3228.00;9.70;1719.00;5.27;0
13;arms_factory;3158.00;9.55;1696.00;4.24;0
13;arms_factory;3164.00;9.70;1700.00;1.58;0
13;arms_factory;3188.00;9.85;1710.00;2.19;0
13;arms_factory;3198.00;10.25;1712.00;3.74;0
13;arms_factory;3200.00;9.70;1718.00;0.98;0
13;arms_factory;3210.00;9.90;1718.00;2.53;0
13;bunker;3157.00;9.68;1710.00;2.41;0
13;bunker;3160.00;9.70;1700.00;4.91;0
13;bunker;3182.00;9.70;1710.00;1.29;0
13;bunker;3186.00;9.73;1711.00;0.18;0
13;bunker;3187.00;9.65;1717.00;4.57;0
13;bunker;3193.00;9.70;1720.00;2.85;0
13;bunker;3195.00;10.30;1712.00;0.69;0
13;bunker;3204.00;9.70;1721.00;3.96;0
13;bunker;3211.00;9.80;1720.00;4.91;0
13;bunker;3211.00;10.30;1716.00;0.34;0
13;bunker;3225.00;9.78;1712.00;1.14;0
13;bunker;3225.00;9.82;1717.00;3.81;0
13;bunker;3235.00;9.68;1716.00;4.76;0
13;coastal_bunker;3155.00;9.55;1702.00;-4.47;0
13;coastal_bunker;3164.00;9.50;1709.00;0.46;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.21;0
13;coastal_bunker;3177.00;9.50;1718.00;-1.82;0
13;coastal_bunker;3189.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3209.00;9.68;1725.00;-3.34;0
13;coastal_bunker;3219.00;9.55;1724.00;-3.34;0
13;coastal_bunker;3224.00;9.70;1722.00;-3.52;0
13;coastal_bunker;3238.00;9.55;1721.00;-3.46;0
13;dockyard;3199.00;9.65;1723.00;-2.90;0
13;fuel_silo;3207.00;10.30;1714.00;2.26;0
13;industrial_complex;3193.00;9.70;1718.00;0.03;0
13;industrial_complex;3211.00;10.30;1716.00;3.04;0
13;industrial_complex;3212.00;10.40;1715.00;2.09;0
13;industrial_complex;3222.00;10.30;1719.00;0.03;0
13;industrial_complex;3226.00;9.78;1713.00;4.25;0
13;industrial_complex;3228.00;9.63;1714.00;4.76;0
13;naval_base;3154.00;9.50;1691.00;-4.47;1885
13;naval_base;3156.00;9.50;1711.00;-1.57;2107
13;naval_base;3172.00;9.50;1708.00;-1.11;1885
13;naval_base;3178.00;9.53;1718.00;-1.82;1660
13;naval_base;3193.00;9.60;1722.00;-2.90;1660
13;naval_base;3205.00;9.50;1725.00;-3.34;1434
13;naval_base;3218.00;9.60;1724.00;-3.34;1434
13;naval_base;3224.00;9.70;1722.00;-3.52;1434
13;naval_base;3242.00;9.55;1721.00;-3.46;1434
13;nuclear_reactor;3232.00;9.70;1718.00;4.32;0
13;radar_station;3149.00;9.50;1687.00;3.29;0
13;rocket_site;3209.00;10.40;1709.00;2.48;0
13;synthetic_refinery;3166.00;9.60;1700.00;3.42;0
14;air_base;2773.00;9.70;1471.00;1.23;0
14;anti_air_building;2772.00;9.65;1470.00;4.91;0
14;anti_air_building;2781.00;10.00;1487.00;1.29;0
14;anti_air_building;2784.00;9.70;1460.00;1.90;0
14;arms_factory;2771.00;9.55;1464.00;1.67;0
14;arms_factory;2772.00;9.75;1474.00;3.73;0
14;arms_factory;2776.00;9.75;1477.00;0.71;0
14;arms_factory;2780.00;9.73;1482.00;4.33;0
14;arms_factory;2781.00;9.60;1462.00;5.88;0
14;arms_factory;2782.00;10.10;1488.00;3.83;0
14;bunker;2766.80;9.80;1484.23;5.96;0
14;bunker;2767.60;10.20;1470.93;4.40;0
14;bunker;2777.17;9.80;1483.90;2.34;0
14;bunker;2780.28;9.70;1475.78;0.18;0
14;bunker;2781.02;9.70;1457.70;1.39;0
14;bunker;2783.38;9.70;1468.47;1.73;0
14;bunker;2786.00;10.13;1482.00;3.90;0
14;coastal_bunker;2764.00;9.50;1468.00;-0.46;0
14;coastal_bunker;2768.00;9.50;1490.00;-3.14;0
14;coastal_bunker;2773.00;9.50;1460.00;-1.71;0
14;coastal_bunker;2776.00;9.50;1464.00;-0.79;0
14;coastal_bunker;2778.00;9.55;1489.00;-3.34;0
14;dockyard;2777.00;9.50;1463.00;-0.79;0
14;fuel_silo;2776.00;9.75;1477.00;0.10;0
14;industrial_complex;2768.00;10.40;1477.00;2.17;0
14;industrial_complex;2775.00;9.70;1469.00;3.73;0
14;industrial_complex;2777.00;9.70;1470.00;0.11;0
14;industrial_complex;2779.00;9.60;1463.00;2.78;0
14;industrial_complex;2780.00;9.65;1462.00;4.84;0
14;industrial_complex;2787.00;10.10;1479.00;5.44;0
14;naval_base;2763.00;9.50;1471.00;-0.46;8546
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;naval_base;2773.00;9.50;1464.00;-0.79;8546
14;naval_base;2774.00;9.50;1459.00;-1.71;8546
14;naval_base;2774.00;9.57;1488.00;-3.34;2871
14;nuclear_reactor;2783.00;9.70;1466.00;4.57;0
14;radar_station;2777.00;9.70;1473.00;1.58;0
14;rocket_site;2776.00;9.70;1476.00;3.36;0
14;synthetic_refinery;2779.00;9.70;1480.00;3.96;0
15;air_base;2816.00;9.85;1485.00;3.90;0
15;anti_air_building;2781.00;9.68;1505.00;4.03;0
15;anti_air_building;2805.00;10.45;1496.00;1.36;0
15;anti_air_building;2811.00;10.55;1492.00;5.59;0
15;arms_factory;2787.00;10.38;1500.00;0.11;0
15;arms_factory;2789.00;9.73;1503.00;3.73;0
15;arms_factory;2791.00;11.20;1489.00;2.78;0
15;arms_factory;2791.00;11.25;1493.00;5.44;0
15;arms_factory;2792.00;11.25;1489.00;2.17;0
15;arms_factory;2802.00;9.78;1501.00;4.84;0
15;bunker;2779.00;9.55;1509.00;0.79;0
15;bunker;2783.61;9.80;1494.30;2.41;0
15;bunker;2789.97;11.30;1494.36;3.96;0
15;bunker;2790.62;10.50;1499.79;0.25;0
15;bunker;2796.55;10.70;1499.71;0.34;0
15;bunker;2801.30;11.00;1493.79;1.90;0
15;bunker;2809.69;10.60;1487.55;4.91;0
15;bunker;2810.50;9.70;1503.80;1.29;0
15;bunker;2810.68;9.70;1508.68;4.57;0
15;bunker;2817.50;10.10;1489.50;0.35;0
15;bunker;2819.52;9.80;1501.32;2.85;0
15;bunker;2822.72;9.80;1506.58;4.91;0
15;bunker;2822.86;9.70;1512.54;3.36;0
15;bunker;2824.14;9.90;1497.10;0.69;0
15;bunker;2830.94;10.20;1502.82;0.18;0
15;coastal_bunker;2782.00;9.50;1492.00;-2.16;0
15;coastal_bunker;2783.00;9.60;1510.00;-3.39;0
15;coastal_bunker;2790.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2794.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2809.00;9.57;1505.00;-2.90;0
15;coastal_bunker;2815.00;9.53;1514.00;-3.14;0
15;coastal_bunker;2825.00;9.57;1516.00;-2.55;0
15;dockyard;2782.00;9.50;1498.00;-2.16;0
15;fuel_silo;2826.00;9.68;1516.00;2.76;0
15;industrial_complex;2798.00;11.30;1495.00;2.78;0
15;industrial_complex;2800.00;10.82;1498.00;1.23;0
15;industrial_complex;2812.00;9.55;1506.00;1.83;0
15;industrial_complex;2812.00;9.70;1510.00;0.62;0
15;industrial_complex;2814.00;9.70;1510.00;5.95;0
15;industrial_complex;2815.00;10.07;1490.00;2.68;0
15;naval_base;2781.82;9.70;1509.75;-3.17;2847
15;naval_base;2784.00;9.60;1490.00;-2.16;2871
15;naval_base;2787.00;9.68;1504.00;-3.39;2847
15;naval_base;2799.00;9.60;1503.00;-3.39;2847
15;naval_base;2806.00;9.55;1503.00;-2.90;2847
15;naval_base;2808.45;9.60;1508.26;-1.54;2847
15;naval_base;2827.00;9.53;1518.00;-2.55;12389
15;nuclear_reactor;2826.00;9.95;1503.00;4.03;0
15;radar_station;2806.00;9.95;1500.00;5.42;0
15;rocket_site;2825.00;9.80;1507.00;2.48;0
15;synthetic_refinery;2806.00;10.43;1489.00;3.42;0
16;air_base;2833.05;10.20;1497.76;0.18;0
16;anti_air_building;2836.00;9.80;1498.00;4.91;0
16;anti_air_building;2837.00;9.80;1487.00;1.29;0
16;anti_air_building;2847.00;9.80;1483.00;1.90;0
16;arms_factory;2831.00;10.40;1497.00;1.83;0
16;arms_factory;2834.00;9.82;1492.00;5.95;0
16;arms_factory;2846.00;9.80;1490.00;1.23;0
16;arms_factory;2847.00;9.80;1482.00;0.62;0
16;arms_factory;2850.00;9.75;1493.00;4.84;0
16;arms_factory;2853.00;9.80;1487.00;2.78;0
16;bunker;2833.61;10.20;1497.84;0.18;0
16;bunker;2839.87;9.80;1489.24;1.39;0
16;bunker;2841.88;9.80;1496.46;0.79;0
16;bunker;2849.17;9.80;1496.38;2.85;0
16;bunker;2850.30;9.80;1481.64;4.91;0
16;bunker;2852.00;9.80;1487.00;4.40;0
16;bunker;2855.00;9.80;1494.00;0.69;0
16;fuel_silo;2850.00;9.80;1486.00;4.33;0
16;industrial_complex;2838.00;9.80;1497.00;1.73;0
16;industrial_complex;2844.00;9.80;1486.00;2.34;0
16;industrial_complex;2847.00;9.70;1496.00;3.90;0
16;industrial_complex;2849.00;9.80;1486.00;5.96;0
16;industrial_complex;2851.00;9.80;1489.00;4.40;0
16;industrial_complex;2855.00;9.80;1489.00;2.68;0
16;nuclear_reactor;2851.00;9.78;1490.00;4.57;0
16;radar_station;2846.00;9.80;1490.00;1.58;0
16;rocket_site;2851.00;9.80;1494.00;3.36;0
16;synthetic_refinery;2855.00;9.80;1491.00;3.96;0
17;air_base;2847.00;9.80;1528.00;2.85;0
17;anti_air_building;2834.00;9.70;1528.00;0.35;0
17;anti_air_building;2837.00;9.70;1528.00;4.47;0
17;anti_air_building;2852.00;9.80;1521.00;0.85;0
17;arms_factory;2834.00;9.70;1528.00;2.34;0
17;arms_factory;2836.00;9.65;1524.00;2.68;0
17;arms_factory;2836.00;9.65;1529.00;4.40;0
17;arms_factory;2837.00;9.70;1523.00;1.73;0
17;arms_factory;2843.00;9.80;1523.00;3.90;0
17;arms_factory;2843.00;9.80;1528.00;5.96;0
17;bunker;2836.00;9.70;1535.00;3.96;0
17;bunker;2837.22;9.70;1524.59;4.91;0
17;bunker;2840.19;9.80;1529.75;3.36;0
17;bunker;2844.87;9.80;1520.69;0.34;0
17;bunker;2850.36;9.80;1524.57;1.29;0
17;coastal_bunker;2831.00;9.50;1528.00;-2.36;0
17;coastal_bunker;2831.00;9.50;1533.00;-2.03;0
17;dockyard;2830.00;9.50;1524.00;-1.77;0
17;fuel_silo;2834.00;9.70;1531.00;0.71;0
17;industrial_complex;2833.00;9.70;1524.00;4.91;0
17;industrial_complex;2837.00;9.70;1536.00;0.18;0
17;industrial_complex;2837.00;9.73;1534.00;4.40;0
17;industrial_complex;2847.00;9.80;1523.00;0.18;0
17;industrial_complex;2847.00;9.80;1524.00;0.79;0
17;industrial_complex;2851.00;9.80;1521.00;1.39;0
17;naval_base;2831.00;9.50;1525.00;-1.77;12389
17;naval_base;2834.00;9.60;1536.24;-2.63;11748
17;nuclear_reactor;2841.00;9.75;1524.00;5.58;0
